record_id,x,y,y_true,plotted
R05464,0.0,0.0,0,0
R05472,0.0,0.0,0,0
R05477,0.0,0.0,0,0
R05483,0.0,0.0,0,0
R05499,0.0,0.0,0,0
R05513,0.0,0.0,0,0
R05514,0.0,0.0,0,0
R05516,0.0,0.0,0,0
R05522,0.0,0.0,0,0
R05528,0.0,0.0,0,0
R05536,0.0,0.0,0,0
R05543,0.0,0.0,0,0
R05544,0.0,0.0,0,0
R05548,0.0,0.0,0,0
R05555,-8.446184397163119,0.41209073586502143,0,1
R05556,0.0,0.0,0,0
R05568,0.0,0.0,0,0
R05576,0.0,0.0,0,0
R05607,0.0,0.0,0,0
R05608,16.471652173913043,19.802562486872507,0,1
R05619,0.0,0.0,0,0
R05621,0.0,0.0,0,0
R05624,0.0,0.0,0,0
R05625,0.0,0.0,0,0
R05637,0.0,0.0,0,0
R05652,0.0,0.0,0,0
R05666,0.0,0.0,0,0
R05672,0.0,0.0,0,0
R05675,0.0,0.0,0,0
R05678,0.0,0.0,0,0
R05681,0.0,0.0,0,0
R05702,8.197058982679627,6.104329720612853,1,1
R05708,0.0,0.0,0,0
R05717,0.0,0.0,0,0
R05724,0.0,0.0,0,0
R05726,0.0,0.0,0,0
R05728,0.0,0.0,0,0
R05742,0.0,0.0,0,0
R05761,0.0,0.0,0,0
R05770,0.0,0.0,0,0
R05796,0.0,0.0,0,0
R05804,0.0,0.0,0,0
R05807,0.0,0.0,0,0
R05808,0.0,0.0,0,0
R05813,0.0,0.0,0,0
R05815,0.0,0.0,0,0
R05817,0.0,0.0,0,0
R05819,-3.074130828429344,22.942882671545117,1,1
R05820,0.0,0.0,0,0
R05826,0.0,0.0,0,0
R05829,0.0,0.0,0,0
R05830,0.0,0.0,0,0
R05834,0.0,0.0,0,0
R05837,0.0,0.0,0,0
R05838,0.0,0.0,0,0
R05857,0.0,0.0,0,0
R05865,0.0,0.0,0,0
R05866,-4.160364883314149,13.360933918854721,1,1
R05879,0.0,0.0,0,0
R05881,0.0,0.0,0,0
R05894,0.0,0.0,0,0
R05899,0.0,0.0,0,0
R05903,0.0,0.0,0,0
R05904,0.0,0.0,0,0
R05906,0.0,0.0,0,0
R05907,0.0,0.0,0,0
R05908,0.0,0.0,0,0
R05935,0.0,0.0,0,0
R05938,0.0,0.0,0,0
R05939,0.0,0.0,0,0
R05949,0.0,0.0,0,0
R05950,0.0,0.0,0,0
R05968,0.0,0.0,0,0
R05985,0.0,0.0,0,0
R05995,0.0,0.0,0,0
R06003,-2.718499999999999,21.254180602006688,0,1
R06004,0.0,0.0,0,0
R06028,0.0,0.0,0,0
R06048,0.0,0.0,0,0
R06085,0.0,0.0,0,0
R06089,0.0,0.0,0,0
R06090,0.0,0.0,0,0
R06094,0.0,0.0,0,0
R06106,0.0,0.0,0,0
R06112,0.0,0.0,0,0
R06114,0.0,0.0,0,0
R06115,0.0,0.0,0,0
R06118,16.256,-5.8416945373467115,1,1
R06148,0.0,0.0,0,0
R06154,5.1839999999999975,13.511705685618729,1,1
R06155,0.0,0.0,0,0
R06157,0.0,0.0,0,0
R06159,0.0,0.0,0,0
R06167,0.0,0.0,0,0
R06173,0.0,0.0,0,0
R06178,0.0,0.0,0,0
R06195,0.0,0.0,0,0
R06204,10.688000000000002,-9.855072463768117,1,1
R06211,0.0,0.0,0,0
R06214,0.0,0.0,0,0
R06228,0.0,0.0,0,0
R06243,0.0,0.0,0,0
R06248,0.0,0.0,0,0
R06252,0.0,0.0,0,0
R06260,0.0,0.0,0,0
R06263,0.0,0.0,0,0
R06267,16.256,-5.217391304347821,0,1
R06270,0.0,0.0,0,0
R06282,0.0,0.0,0,0
R06285,0.0,0.0,0,0
R06289,0.0,0.0,0,0
R06295,0.0,0.0,0,0
R06302,0.0,0.0,0,0
R06305,0.0,0.0,0,0
R06306,0.0,0.0,0,0
R06311,0.0,0.0,0,0
R06318,0.0,0.0,0,0
R06333,0.0,0.0,0,0
R06350,0.0,0.0,0,0
R06363,7.325595933480805,0.5423009545386996,1,1
R06379,0.0,0.0,0,0
R06380,0.0,0.0,0,0
R06390,0.0,0.0,0,0
R06391,0.0,0.0,0,0
R06401,0.0,0.0,0,0
R06403,0.0,0.0,0,0
R06404,0.0,0.0,0,0
R06406,0.0,0.0,0,0
R06407,0.0,0.0,0,0
R06409,0.0,0.0,0,0
R06417,-9.152000000000001,7.803790412486066,1,1
R06419,0.0,0.0,0,0
R06421,0.0,0.0,0,0
R06431,0.0,0.0,0,0
R06432,0.0,0.0,0,0
R06441,0.0,0.0,0,0
R06442,0.0,0.0,0,0
R06449,0.0,0.0,0,0
R06450,0.0,0.0,0,0
R06451,0.0,0.0,0,0
R06455,35.390618705035976,-10.160486995019369,0,1
R06459,0.0,0.0,0,0
R06467,0.0,0.0,0,0
R06492,0.0,0.0,0,0
R06504,0.0,0.0,0,0
R06509,-7.431211267605633,-4.630772371127549,0,1
R06514,0.0,0.0,0,0
R06518,0.0,0.0,0,0
R06519,0.0,0.0,0,0
R06528,0.0,0.0,0,0
R06531,0.0,0.0,0,0
R06539,0.0,0.0,0,0
R06541,0.0,0.0,0,0
R06551,0.0,0.0,0,0
R06553,0.0,0.0,0,0
R06564,0.0,0.0,0,0
R06571,0.0,0.0,0,0
R06574,0.0,0.0,0,0
R06580,0.0,0.0,0,0
R06586,0.0,0.0,0,0
R06597,0.0,0.0,0,0
R06599,0.0,0.0,0,0
R06600,0.0,0.0,0,0
R06609,0.0,0.0,0,0
R06625,0.0,0.0,0,0
R06630,0.0,0.0,0,0
R06654,0.0,0.0,0,0
R06663,0.0,0.0,0,0
R06664,0.0,0.0,0,0
R06665,0.0,0.0,0,0
R06673,0.0,0.0,0,0
R06685,0.0,0.0,0,0
R06688,0.0,0.0,0,0
R06695,0.0,0.0,0,0
R06697,0.0,0.0,0,0
R06705,0.0,0.0,0,0
R06706,0.0,0.0,0,0
R06710,0.0,0.0,0,0
R06711,0.0,0.0,0,0
R06733,0.0,0.0,0,0
R06739,-19.38925582007804,6.208790862998828,1,1
R06750,0.0,0.0,0,0
R06760,0.0,0.0,0,0
R06762,-17.794285714285714,0.1172161172161168,0,1
R06765,1.7882169819904887,-6.726815333623986,1,1
R06769,1.2834228133434848,17.011201363970944,1,1
R06777,0.0,0.0,0,0
R06779,0.0,0.0,0,0
R06780,0.0,0.0,0,0
R06781,0.0,0.0,0,0
R06789,0.0,0.0,0,0
R06804,0.0,0.0,0,0
R06817,0.0,0.0,0,0
R06829,0.0,0.0,0,0
R06831,0.0,0.0,0,0
R06838,0.0,0.0,0,0
R06839,0.0,0.0,0,0
R06847,0.0,0.0,0,0
R06860,0.0,0.0,0,0
R06870,0.0,0.0,0,0
R06872,0.0,0.0,0,0
R06878,0.0,0.0,0,0
R06886,0.0,0.0,0,0
R06890,0.0,0.0,0,0
R06891,0.0,0.0,0,0
R06895,0.0,0.0,0,0
R06902,0.0,0.0,0,0
R06923,0.0,0.0,0,0
R06926,0.0,0.0,0,0
R06928,0.0,0.0,0,0
R06952,0.0,0.0,0,0
R06954,0.0,0.0,0,0
R06961,0.0,0.0,0,0
R06974,0.0,0.0,0,0
R06976,0.0,0.0,0,0
R06983,0.0,0.0,0,0
R06991,0.7252505275345654,17.463879914417486,1,1
R06998,0.0,0.0,0,0
R07007,0.0,0.0,0,0
R07019,0.0,0.0,0,0
R07028,0.0,0.0,0,0
R07033,0.0,0.0,0,0
R07043,0.0,0.0,0,0
R07046,0.0,0.0,0,0
R07047,0.0,0.0,0,0
R07050,0.0,0.0,0,0
R07051,0.0,0.0,0,0
R07058,0.0,0.0,0,0
R07064,0.0,0.0,0,0
R07066,0.0,0.0,0,0
R07068,0.0,0.0,0,0
R07079,0.0,0.0,0,0
R07082,0.0,0.0,0,0
R07086,-15.08416,1.911259754738019,0,1
R07089,2.3495599667767983,-6.280206244401772,1,1
R07096,0.0,0.0,0,0
R07107,0.0,0.0,0,0
R07113,0.0,0.0,0,0
R07122,0.0,0.0,0,0
R07124,0.0,0.0,0,0
R07125,0.0,0.0,0,0
R07136,0.0,0.0,0,0
R07140,0.0,0.0,0,0
R07143,0.0,0.0,0,0
R07150,0.0,0.0,0,0
R07152,0.0,0.0,0,0
R07153,0.0,0.0,0,0
R07157,0.0,0.0,0,0
R07164,0.0,0.0,0,0
R07177,0.0,0.0,0,0
R07179,0.0,0.0,0,0
R07180,0.0,0.0,0,0
R07186,0.0,0.0,0,0
R07188,0.0,0.0,0,0
R07192,0.0,0.0,0,0
R07195,0.0,0.0,0,0
R07198,0.0,0.0,0,0
R07199,0.0,0.0,0,0
R07207,0.0,0.0,0,0
R07212,0.0,0.0,0,0
R07214,0.0,0.0,0,0
R07216,0.0,0.0,0,0
R07220,0.0,0.0,0,0
R07226,0.0,0.0,0,0
R07227,0.0,0.0,0,0
R07241,0.0,0.0,0,0
R07245,28.32182857142857,-2.654562828475875,0,1
R07248,-30.55608633093525,10.863710369497042,0,1
R07261,0.0,0.0,0,0
R07262,22.099153284671537,-22.741498425408295,0,1
R07273,-16.256,-7.447045707915272,1,1
R07275,0.0,0.0,0,0
R07285,-6.151211267605639,7.799393910845225,0,1
R07287,0.0,0.0,0,0
R07290,0.0,0.0,0,0
R07299,0.0,0.0,0,0
R07303,-26.72188235294118,-6.253524821299756,0,1
R07309,0.0,0.0,0,0
R07311,0.0,0.0,0,0
R07322,0.0,0.0,0,0
R07345,0.0,0.0,0,0
R07354,0.0,0.0,0,0
R07359,0.0,0.0,0,0
R07363,0.0,0.0,0,0
R07367,0.0,0.0,0,0
R07374,0.0,0.0,0,0
R07384,0.0,0.0,0,0
R07397,0.0,0.0,0,0
R07400,0.0,0.0,0,0
R07419,0.0,0.0,0,0
R07423,-29.38244295302013,-7.1663187507949715,0,1
R07425,10.654975781738337,-13.219733493176388,1,1
R07429,0.0,0.0,0,0
R07430,0.0,0.0,0,0
R07438,0.0,0.0,0,0
R07439,0.0,0.0,0,0
R07446,0.0,0.0,0,0
R07480,0.0,0.0,0,0
R07486,0.0,0.0,0,0
R07493,20.799999999999997,-6.020066889632105,1,1
R07494,0.0,0.0,0,0
R07499,0.0,0.0,0,0
R07502,0.0,0.0,0,0
R07515,0.0,0.0,0,0
R07519,0.0,0.0,0,0
R07535,0.0,0.0,0,0
R07540,0.0,0.0,0,0
R07545,0.0,0.0,0,0
R07546,0.0,0.0,0,0
R07555,0.0,0.0,0,0
R07556,0.0,0.0,0,0
R07572,0.0,0.0,0,0
R07575,0.0,0.0,0,0
R07592,0.0,0.0,0,0
R07603,0.0,0.0,0,0
R07608,14.335999999999999,-15.11705685618729,1,1
R07611,0.0,0.0,0,0
R07613,0.0,0.0,0,0
R07615,0.0,0.0,0,0
R07636,0.0,0.0,0,0
R07649,0.0,0.0,0,0
R07651,0.0,0.0,0,0
R07656,0.0,0.0,0,0
R07657,0.0,0.0,0,0
R07661,0.0,0.0,0,0
R07662,0.0,0.0,0,0
R07670,0.0,0.0,0,0
R07685,0.0,0.0,0,0
R07686,0.0,0.0,0,0
R07695,0.0,0.0,0,0
R07698,0.0,0.0,0,0
R07701,0.0,0.0,0,0
R07702,0.0,0.0,0,0
R07704,-2.5280675294940904,23.235350872300867,1,1
R07707,0.0,0.0,0,0
R07709,0.0,0.0,0,0
R07710,0.0,0.0,0,0
R07724,0.0,0.0,0,0
R07729,0.0,0.0,0,0
R07740,0.0,0.0,0,0
R07741,0.0,0.0,0,0
R07750,0.0,0.0,0,0
R07759,0.0,0.0,0,0
R07766,0.0,0.0,0,0
R07769,19.339885714285714,1.6531294792164317,0,1
R07770,0.0,0.0,0,0
R07776,0.0,0.0,0,0
R07804,0.0,0.0,0,0
R07812,-0.5426285714285726,-2.757126931039977,0,1
R07825,0.0,0.0,0,0
R07827,0.0,0.0,0,0
R07833,0.0,0.0,0,0
R07838,0.0,0.0,0,0
R07840,5.522162162162161,5.970652927174662,1,1
R07842,0.0,0.0,0,0
R07844,0.0,0.0,0,0
R07847,0.0,0.0,0,0
R07856,6.465882352941179,-8.663518919273386,0,1
R07858,0.0,0.0,0,0
R07862,0.0,0.0,0,0
R07873,0.0,0.0,0,0
R07883,0.0,0.0,0,0
R07903,0.0,0.0,0,0
R07919,0.0,0.0,0,0
R07920,0.0,0.0,0,0
R07933,0.0,0.0,0,0
R07935,0.0,0.0,0,0
R07939,0.0,0.0,0,0
R07945,0.0,0.0,0,0
R07955,0.0,0.0,0,0
R07965,0.0,0.0,0,0
R07975,0.0,0.0,0,0
R07976,0.0,0.0,0,0
R07984,0.0,0.0,0,0
R08007,0.0,0.0,0,0
R08012,0.0,0.0,0,0
R08021,-2.1119999999999948,25.641025641025642,1,1
R08037,0.0,0.0,0,0
R08050,0.0,0.0,0,0
R08061,0.0,0.0,0,0
R08089,0.0,0.0,0,0
R08111,0.0,0.0,0,0
R08120,0.0,0.0,0,0
R08135,0.0,0.0,0,0
R08145,0.0,0.0,0,0
R08147,0.0,0.0,0,0
R08151,12.783085714285711,-11.15591654722089,0,1
R08153,0.0,0.0,0,0
R08160,0.0,0.0,0,0
R08173,0.0,0.0,0,0
R08174,0.0,0.0,0,0
R08181,0.0,0.0,0,0
R08182,0.0,0.0,0,0
R08187,0.0,0.0,0,0
R08188,0.0,0.0,0,0
R08194,0.0,0.0,0,0
R08200,0.0,0.0,0,0
R08202,0.0,0.0,0,0
R08203,2.6789859154929587,14.842589539466452,0,1
R08208,0.0,0.0,0,0
R08212,0.0,0.0,0,0
R08215,0.0,0.0,0,0
R08225,0.0,0.0,0,0
R08230,0.0,0.0,0,0
R08237,0.0,0.0,0,0
R08239,0.0,0.0,0,0
R08241,0.0,0.0,0,0
R08247,-11.448788732394366,22.468007599667125,0,1
R08249,0.0,0.0,0,0
R08253,0.0,0.0,0,0
R08266,0.0,0.0,0,0
R08269,0.0,0.0,0,0
R08271,0.0,0.0,0,0
R08274,0.0,0.0,0,0
R08275,0.0,0.0,0,0
R08293,0.0,0.0,0,0
R08302,0.0,0.0,0,0
R08305,0.0,0.0,0,0
R08319,0.0,0.0,0,0
R08320,0.0,0.0,0,0
R08323,0.0,0.0,0,0
R08326,0.0,0.0,0,0
R08328,0.0,0.0,0,0
R08333,0.0,0.0,0,0
R08344,-4.0319999999999965,19.041248606466,1,1
R08349,0.0,0.0,0,0
R08354,0.0,0.0,0,0
R08357,0.0,0.0,0,0
R08372,0.0,0.0,0,0
R08386,0.0,0.0,0,0
R08387,0.0,0.0,0,0
R08396,0.0,0.0,0,0
R08400,0.0,0.0,0,0
R08404,0.0,0.0,0,0
R08406,0.0,0.0,0,0
R08413,3.5912112676056367,20.149167019956977,0,1
R08423,0.0,0.0,0,0
R08430,0.0,0.0,0,0
R08432,0.0,0.0,0,0
R08439,0.0,0.0,0,0
R08446,0.0,0.0,0,0
R08449,0.0,0.0,0,0
R08458,0.0,0.0,0,0
R08459,0.0,0.0,0,0
R08462,0.0,0.0,0,0
R08464,0.0,0.0,0,0
R08470,0.0,0.0,0,0
R08472,0.0,0.0,0,0
R08477,0.0,0.0,0,0
R08478,0.0,0.0,0,0
R08482,0.0,0.0,0,0
R08486,0.0,0.0,0,0
R08496,0.0,0.0,0,0
R08497,0.0,0.0,0,0
R08499,0.0,0.0,0,0
R08505,0.0,0.0,0,0
R08506,0.0,0.0,0,0
R08520,0.0,0.0,0,0
R08525,0.0,0.0,0,0
R08539,13.871173584234443,-15.561429428125665,1,1
R08542,0.0,0.0,0,0
R08544,0.0,0.0,0,0
R08551,0.0,0.0,0,0
R08553,0.0,0.0,0,0
R08557,0.0,0.0,0,0
R08563,0.0,0.0,0,0
R08577,0.0,0.0,0,0
R08582,0.0,0.0,0,0
R08586,0.0,0.0,0,0
R08593,0.0,0.0,0,0
R08612,2.635880239520958,-3.418180361684655,0,1
R08613,0.0,0.0,0,0
R08614,0.0,0.0,0,0
R08627,0.0,0.0,0,0
R08635,0.0,0.0,0,0
R08636,0.0,0.0,0,0
R08642,0.0,0.0,0,0
R08643,-5.04486956521739,34.2862682371189,0,1
R08676,0.0,0.0,0,0
R08684,0.0,0.0,0,0
R08692,0.0,0.0,0,0
R08693,16.58160663764752,-5.908314887075736,1,1
R08701,0.0,0.0,0,0
R08719,0.0,0.0,0,0
R08724,0.0,0.0,0,0
R08725,0.0,0.0,0,0
R08740,0.0,0.0,0,0
R08745,0.9360200960197516,12.794721796087648,1,1
R08750,0.0,0.0,0,0
R08754,0.0,0.0,0,0
R08764,0.0,0.0,0,0
R08773,0.0,0.0,0,0
R08777,-11.986156028368793,-12.217557342441708,0,1
R08779,0.0,0.0,0,0
R08781,0.0,0.0,0,0
R08787,0.0,0.0,0,0
R08791,0.0,0.0,0,0
R08797,0.0,0.0,0,0
R08810,0.0,0.0,0,0
R08812,0.0,0.0,0,0
R08823,0.0,0.0,0,0
R08827,0.0,0.0,0,0
R08833,0.0,0.0,0,0
R08845,0.0,0.0,0,0
R08854,0.0,0.0,0,0
R08858,0.0,0.0,0,0
R08861,0.0,0.0,0,0
R08879,0.0,0.0,0,0
R08884,0.0,0.0,0,0
R08891,0.0,0.0,0,0
R08898,-4.937302047992847,14.590107598287151,1,1
R08900,5.397195108380865,14.161860176913247,1,1
R08902,-4.175487911512834,19.221093812421103,1,1
R08904,0.0,0.0,0,0
R08912,0.0,0.0,0,0
R08915,0.0,0.0,0,0
R08919,0.0,0.0,0,0
R08922,2.299757704580122,-7.091814902001285,1,1
R08924,0.0,0.0,0,0
R08930,7.515028449978737,6.5042842959408445,1,1
R08943,0.0,0.0,0,0
R08953,0.0,0.0,0,0
R08956,9.953898960032879,-10.331323383598813,1,1
R08977,0.0,0.0,0,0
R08982,0.0,0.0,0,0
R08988,0.0,0.0,0,0
R08993,0.0,0.0,0,0
R08994,0.0,0.0,0,0
R08999,0.0,0.0,0,0
R09004,0.0,0.0,0,0
R09006,0.0,0.0,0,0
R09037,0.0,0.0,0,0
R09038,0.0,0.0,0,0
R09039,0.0,0.0,0,0
R09051,0.0,0.0,0,0
R09054,0.0,0.0,0,0
R09056,0.0,0.0,0,0
R09059,0.0,0.0,0,0
R09062,0.0,0.0,0,0
R09065,0.0,0.0,0,0
R09068,0.0,0.0,0,0
R09088,0.0,0.0,0,0
R09090,0.0,0.0,0,0
R09097,0.0,0.0,0,0
R09109,0.0,0.0,0,0
R09110,0.0,0.0,0,0
R09113,0.0,0.0,0,0
R09121,0.0,0.0,0,0
R09129,0.0,0.0,0,0
R09133,0.0,0.0,0,0
R09143,0.0,0.0,0,0
R09144,0.0,0.0,0,0
R09152,0.0,0.0,0,0
R09188,13.920749591025128,2.56133296398351,1,1
R09199,0.0,0.0,0,0
R09212,0.0,0.0,0,0
R09223,0.0,0.0,0,0
R09227,0.0,0.0,0,0
R09230,0.0,0.0,0,0
R09241,0.0,0.0,0,0
R09242,0.0,0.0,0,0
R09249,0.0,0.0,0,0
R09259,0.0,0.0,0,0
R09264,0.0,0.0,0,0
R09266,0.0,0.0,0,0
R09280,0.0,0.0,0,0
R09288,-9.920000000000002,12.709030100334449,1,1
R09289,-4.224000000000004,8.42809364548495,1,1
R09292,0.0,0.0,0,0
R09308,0.7435878517498895,17.325010283575576,1,1
R09320,0.0,0.0,0,0
R09331,0.0,0.0,0,0
R09336,0.0,0.0,0,0
R09339,0.0,0.0,0,0
R09340,0.0,0.0,0,0
R09352,0.0,0.0,0,0
R09356,0.0,0.0,0,0
R09357,0.0,0.0,0,0
R09371,0.0,0.0,0,0
R09378,0.0,0.0,0,0
R09386,0.0,0.0,0,0
R09392,0.0,0.0,0,0
R09400,-3.937633362204364,21.76896737176936,1,1
R09402,0.0,0.0,0,0
R09412,0.0,0.0,0,0
R09414,0.0,0.0,0,0
R09416,9.139636363636363,28.89125367386237,0,1
R09431,13.376000000000005,-18.8628762541806,1,1
R09435,0.0,0.0,0,0
R09438,0.0,0.0,0,0
R09447,0.0,0.0,0,0
R09453,0.0,0.0,0,0
R09457,0.0,0.0,0,0
R09460,23.136914285714283,-15.784679089026916,0,1
R09466,38.976,2.135014396509554,0,1
R09468,0.0,0.0,0,0
R09484,0.0,0.0,0,0
R09492,0.0,0.0,0,0
R09495,0.0,0.0,0,0
R09496,0.0,0.0,0,0
R09501,0.0,0.0,0,0
R09505,0.0,0.0,0,0
R09515,0.0,0.0,0,0
R09521,0.0,0.0,0,0
R09535,0.0,0.0,0,0
R09545,0.0,0.0,0,0
R09549,0.0,0.0,0,0
R09551,0.0,0.0,0,0
R09557,0.0,0.0,0,0
R09561,0.0,0.0,0,0
R09563,0.0,0.0,0,0
R09568,8.938212765957445,-11.693825754880336,0,1
R09574,0.0,0.0,0,0
R09578,14.48791804742377,13.622103459864846,1,1
R09588,0.0,0.0,0,0
R09599,-3.7478095238095293,3.63858363858364,0,1
R09602,-2.6302745098039253,26.114936498568213,0,1
R09612,0.0,0.0,0,0
R09619,0.0,0.0,0,0
R09627,0.0,0.0,0,0
R09651,0.0,0.0,0,0
R09663,0.0,0.0,0,0
R09673,0.0,0.0,0,0
R09686,0.0,0.0,0,0
R09688,0.0,0.0,0,0
R09698,0.0,0.0,0,0
R09699,0.0,0.0,0,0
R09714,0.0,0.0,0,0
R09721,0.0,0.0,0,0
R09737,0.0,0.0,0,0
R09739,0.0,0.0,0,0
R09745,0.0,0.0,0,0
R09749,0.0,0.0,0,0
R09757,0.0,0.0,0,0
R09774,0.0,0.0,0,0
R09775,0.0,0.0,0,0
R09780,0.0,0.0,0,0
R09785,0.0,0.0,0,0
R09797,0.0,0.0,0,0
R09800,0.0,0.0,0,0
R09801,0.0,0.0,0,0
R09805,0.0,0.0,0,0
R09810,0.7745901793069034,15.597685981580002,1,1
R09814,0.0,0.0,0,0
R09819,0.0,0.0,0,0
