record_id,x,y,y_true,plotted
R05451,0.0,0.0,0,0
R05455,0.0,0.0,0,0
R05464,0.0,0.0,0,0
R05472,0.0,0.0,0,0
R05477,0.0,0.0,0,0
R05483,0.0,0.0,0,0
R05499,0.0,0.0,0,0
R05513,0.0,0.0,0,0
R05514,0.0,0.0,0,0
R05516,0.0,0.0,0,0
R05522,0.0,0.0,0,0
R05528,0.0,0.0,0,0
R05536,0.0,0.0,0,0
R05543,0.0,0.0,0,0
R05544,0.0,0.0,0,0
R05548,0.0,0.0,0,0
R05555,-34.30635294117647,-1.7856908649747538,0,1
R05556,0.0,0.0,0,0
R05568,0.0,0.0,0,0
R05576,0.0,0.0,0,0
R05607,0.0,0.0,0,0
R05608,-28.07159712230216,14.520985218514152,0,1
R05619,0.0,0.0,0,0
R05621,0.0,0.0,0,0
R05624,0.0,0.0,0,0
R05625,0.0,0.0,0,0
R05637,0.0,0.0,0,0
R05652,0.0,0.0,0,0
R05666,0.0,0.0,0,0
R05672,0.0,0.0,0,0
R05675,0.0,0.0,0,0
R05678,0.0,0.0,0,0
R05681,0.0,0.0,0,0
R05702,22.213058982679623,-11.643719331784027,1,1
R05708,0.0,0.0,0,0
R05717,0.0,0.0,0,0
R05724,0.0,0.0,0,0
R05726,0.0,0.0,0,0
R05728,0.0,0.0,0,0
R05742,0.0,0.0,0,0
R05761,0.0,0.0,0,0
R05770,0.0,0.0,0,0
R05796,0.0,0.0,0,0
R05804,0.0,0.0,0,0
R05807,0.0,0.0,0,0
R05808,0.0,0.0,0,0
R05813,0.0,0.0,0,0
R05815,0.0,0.0,0,0
R05817,0.0,0.0,0,0
R05819,7.549869171570651,2.5192483348673074,1,1
R05820,0.0,0.0,0,0
R05826,0.0,0.0,0,0
R05829,0.0,0.0,0,0
R05830,0.0,0.0,0,0
R05834,0.0,0.0,0,0
R05837,0.0,0.0,0,0
R05838,0.0,0.0,0,0
R05857,0.0,0.0,0,0
R05865,0.0,0.0,0,0
R05866,11.220682096551629,-7.508631298536581,1,1
R05879,0.0,0.0,0,0
R05881,0.0,0.0,0,0
R05894,0.0,0.0,0,0
R05899,0.0,0.0,0,0
R05903,0.0,0.0,0,0
R05904,0.0,0.0,0,0
R05906,0.0,0.0,0,0
R05907,0.0,0.0,0,0
R05908,0.0,0.0,0,0
R05935,0.0,0.0,0,0
R05938,0.0,0.0,0,0
R05939,0.0,0.0,0,0
R05949,0.0,0.0,0,0
R05950,0.0,0.0,0,0
R05968,0.0,0.0,0,0
R05985,0.0,0.0,0,0
R05995,0.0,0.0,0,0
R06003,-14.798978723404254,14.996876902519823,0,1
R06004,0.0,0.0,0,0
R06028,0.0,0.0,0,0
R06048,0.0,0.0,0,0
R06085,0.0,0.0,0,0
R06089,0.0,0.0,0,0
R06090,0.0,0.0,0,0
R06094,0.0,0.0,0,0
R06106,0.0,0.0,0,0
R06112,0.0,0.0,0,0
R06114,0.0,0.0,0,0
R06115,0.0,0.0,0,0
R06118,7.4239999999999995,-13.422519509476032,1,1
R06148,0.0,0.0,0,0
R06154,12.724400000000003,-8.251393534002233,1,1
R06155,0.0,0.0,0,0
R06157,0.0,0.0,0,0
R06159,0.0,0.0,0,0
R06167,0.0,0.0,0,0
R06173,0.0,0.0,0,0
R06178,0.0,0.0,0,0
R06195,0.0,0.0,0,0
R06204,-3.456000000000003,-15.652173913043477,1,1
R06211,0.0,0.0,0,0
R06214,0.0,0.0,0,0
R06228,0.0,0.0,0,0
R06243,0.0,0.0,0,0
R06248,0.0,0.0,0,0
R06252,0.0,0.0,0,0
R06260,0.0,0.0,0,0
R06263,0.0,0.0,0,0
R06267,21.634742857142854,-7.394171046344965,0,1
R06270,0.0,0.0,0,0
R06282,0.0,0.0,0,0
R06285,0.0,0.0,0,0
R06289,0.0,0.0,0,0
R06295,0.0,0.0,0,0
R06302,0.0,0.0,0,0
R06305,0.0,0.0,0,0
R06306,0.0,0.0,0,0
R06311,0.0,0.0,0,0
R06318,0.0,0.0,0,0
R06333,0.0,0.0,0,0
R06350,0.0,0.0,0,0
R06363,17.885595933480808,-13.905859580578362,1,1
R06379,0.0,0.0,0,0
R06380,0.0,0.0,0,0
R06390,0.0,0.0,0,0
R06391,0.0,0.0,0,0
R06401,0.0,0.0,0,0
R06403,0.0,0.0,0,0
R06404,0.0,0.0,0,0
R06406,0.0,0.0,0,0
R06407,0.0,0.0,0,0
R06409,0.0,0.0,0,0
R06417,5.759999999999998,-10.925306577480491,1,1
R06419,0.0,0.0,0,0
R06421,0.0,0.0,0,0
R06431,0.0,0.0,0,0
R06432,0.0,0.0,0,0
R06441,0.0,0.0,0,0
R06442,0.0,0.0,0,0
R06449,0.0,0.0,0,0
R06450,0.0,0.0,0,0
R06451,0.0,0.0,0,0
R06455,-0.9503309352517988,-9.973773489569552,0,1
R06459,0.0,0.0,0,0
R06467,0.0,0.0,0,0
R06492,0.0,0.0,0,0
R06504,0.0,0.0,0,0
R06509,-11.795248120300748,-5.153016320064374,0,1
R06514,0.0,0.0,0,0
R06518,0.0,0.0,0,0
R06519,0.0,0.0,0,0
R06528,0.0,0.0,0,0
R06531,0.0,0.0,0,0
R06539,0.0,0.0,0,0
R06541,0.0,0.0,0,0
R06551,0.0,0.0,0,0
R06553,0.0,0.0,0,0
R06564,0.0,0.0,0,0
R06571,0.0,0.0,0,0
R06574,0.0,0.0,0,0
R06580,0.0,0.0,0,0
R06586,0.0,0.0,0,0
R06597,0.0,0.0,0,0
R06599,0.0,0.0,0,0
R06600,0.0,0.0,0,0
R06609,0.0,0.0,0,0
R06625,0.0,0.0,0,0
R06630,0.0,0.0,0,0
R06654,0.0,0.0,0,0
R06663,0.0,0.0,0,0
R06664,0.0,0.0,0,0
R06665,0.0,0.0,0,0
R06673,0.0,0.0,0,0
R06685,0.0,0.0,0,0
R06688,0.0,0.0,0,0
R06695,0.0,0.0,0,0
R06697,0.0,0.0,0,0
R06705,0.0,0.0,0,0
R06706,0.0,0.0,0,0
R06710,0.0,0.0,0,0
R06711,0.0,0.0,0,0
R06733,0.0,0.0,0,0
R06739,14.082744179921958,-11.36088583711265,1,1
R06750,0.0,0.0,0,0
R06760,0.0,0.0,0,0
R06762,-7.048404040404044,-1.79948875601049,0,1
R06765,23.8209126341644,-17.071303863367707,1,1
R06769,13.05586725778793,-6.880784267145127,1,1
R06777,0.0,0.0,0,0
R06779,0.0,0.0,0,0
R06780,0.0,0.0,0,0
R06781,0.0,0.0,0,0
R06789,0.0,0.0,0,0
R06804,0.0,0.0,0,0
R06817,0.0,0.0,0,0
R06829,0.0,0.0,0,0
R06831,0.0,0.0,0,0
R06838,0.0,0.0,0,0
R06839,0.0,0.0,0,0
R06847,0.0,0.0,0,0
R06860,0.0,0.0,0,0
R06870,0.0,0.0,0,0
R06872,0.0,0.0,0,0
R06878,0.0,0.0,0,0
R06886,0.0,0.0,0,0
R06890,0.0,0.0,0,0
R06891,0.0,0.0,0,0
R06895,0.0,0.0,0,0
R06902,0.0,0.0,0,0
R06923,0.0,0.0,0,0
R06926,0.0,0.0,0,0
R06928,0.0,0.0,0,0
R06952,0.0,0.0,0,0
R06954,0.0,0.0,0,0
R06961,0.0,0.0,0,0
R06974,0.0,0.0,0,0
R06976,0.0,0.0,0,0
R06983,0.0,0.0,0,0
R06991,12.497694971979012,-6.428105716698586,1,1
R06998,0.0,0.0,0,0
R07007,0.0,0.0,0,0
R07019,0.0,0.0,0,0
R07028,0.0,0.0,0,0
R07033,0.0,0.0,0,0
R07043,0.0,0.0,0,0
R07046,0.0,0.0,0,0
R07047,0.0,0.0,0,0
R07050,0.0,0.0,0,0
R07051,0.0,0.0,0,0
R07058,0.0,0.0,0,0
R07064,0.0,0.0,0,0
R07066,0.0,0.0,0,0
R07068,0.0,0.0,0,0
R07079,0.0,0.0,0,0
R07082,0.0,0.0,0,0
R07086,-34.234099290780144,2.672106390885304,0,1
R07089,24.382255618950712,-16.624694774145492,1,1
R07096,0.0,0.0,0,0
R07107,0.0,0.0,0,0
R07113,0.0,0.0,0,0
R07122,0.0,0.0,0,0
R07124,0.0,0.0,0,0
R07125,0.0,0.0,0,0
R07136,0.0,0.0,0,0
R07140,0.0,0.0,0,0
R07143,0.0,0.0,0,0
R07150,0.0,0.0,0,0
R07152,0.0,0.0,0,0
R07153,0.0,0.0,0,0
R07157,0.0,0.0,0,0
R07164,0.0,0.0,0,0
R07177,0.0,0.0,0,0
R07179,0.0,0.0,0,0
R07180,0.0,0.0,0,0
R07186,0.0,0.0,0,0
R07188,0.0,0.0,0,0
R07192,0.0,0.0,0,0
R07195,0.0,0.0,0,0
R07198,0.0,0.0,0,0
R07199,0.0,0.0,0,0
R07207,0.0,0.0,0,0
R07212,0.0,0.0,0,0
R07214,0.0,0.0,0,0
R07216,0.0,0.0,0,0
R07220,0.0,0.0,0,0
R07226,0.0,0.0,0,0
R07227,0.0,0.0,0,0
R07241,0.0,0.0,0,0
R07245,6.948905109489054,-2.571100749456825,0,1
R07248,0.29710948905109547,6.782380847756919,0,1
R07261,0.0,0.0,0,0
R07262,13.441882352941178,-17.468030690537084,0,1
R07273,9.344000000000001,-15.56298773690078,1,1
R07275,0.0,0.0,0,0
R07285,-17.061333333333334,4.916050133441438,0,1
R07287,0.0,0.0,0,0
R07290,0.0,0.0,0,0
R07299,0.0,0.0,0,0
R07303,-24.873882352941177,-7.492294576693553,0,1
R07309,0.0,0.0,0,0
R07311,0.0,0.0,0,0
R07322,0.0,0.0,0,0
R07345,0.0,0.0,0,0
R07354,0.0,0.0,0,0
R07359,0.0,0.0,0,0
R07363,0.0,0.0,0,0
R07367,0.0,0.0,0,0
R07374,0.0,0.0,0,0
R07384,0.0,0.0,0,0
R07397,0.0,0.0,0,0
R07400,0.0,0.0,0,0
R07419,0.0,0.0,0,0
R07423,0.8301313868613107,-7.82983017194379,0,1
R07425,18.33497578173833,-14.230111112833267,1,1
R07429,0.0,0.0,0,0
R07430,0.0,0.0,0,0
R07438,0.0,0.0,0,0
R07439,0.0,0.0,0,0
R07446,0.0,0.0,0,0
R07480,0.0,0.0,0,0
R07486,0.0,0.0,0,0
R07493,13.376000000000005,-13.69007803790413,1,1
R07494,0.0,0.0,0,0
R07499,0.0,0.0,0,0
R07502,0.0,0.0,0,0
R07515,0.0,0.0,0,0
R07519,0.0,0.0,0,0
R07535,0.0,0.0,0,0
R07540,0.0,0.0,0,0
R07545,0.0,0.0,0,0
R07546,0.0,0.0,0,0
R07555,0.0,0.0,0,0
R07556,0.0,0.0,0,0
R07572,0.0,0.0,0,0
R07575,0.0,0.0,0,0
R07592,0.0,0.0,0,0
R07603,0.0,0.0,0,0
R07608,15.488,-16.187290969899664,1,1
R07611,0.0,0.0,0,0
R07613,0.0,0.0,0,0
R07615,0.0,0.0,0,0
R07636,0.0,0.0,0,0
R07649,0.0,0.0,0,0
R07651,0.0,0.0,0,0
R07656,0.0,0.0,0,0
R07657,0.0,0.0,0,0
R07661,0.0,0.0,0,0
R07662,0.0,0.0,0,0
R07670,0.0,0.0,0,0
R07685,0.0,0.0,0,0
R07686,0.0,0.0,0,0
R07695,0.0,0.0,0,0
R07698,0.0,0.0,0,0
R07701,0.0,0.0,0,0
R07702,0.0,0.0,0,0
R07704,8.095932470505904,2.811716535623056,1,1
R07707,0.0,0.0,0,0
R07709,0.0,0.0,0,0
R07710,0.0,0.0,0,0
R07724,0.0,0.0,0,0
R07729,0.0,0.0,0,0
R07740,0.0,0.0,0,0
R07741,0.0,0.0,0,0
R07750,0.0,0.0,0,0
R07759,0.0,0.0,0,0
R07766,0.0,0.0,0,0
R07769,7.32509090909091,1.6742677612242787,0,1
R07770,0.0,0.0,0,0
R07776,0.0,0.0,0,0
R07804,0.0,0.0,0,0
R07812,-3.1851594202898568,-3.123454994910574,0,1
R07825,0.0,0.0,0,0
R07827,0.0,0.0,0,0
R07833,0.0,0.0,0,0
R07838,0.0,0.0,0,0
R07840,10.231088607594934,-11.70653232293298,1,1
R07842,0.0,0.0,0,0
R07844,0.0,0.0,0,0
R07847,0.0,0.0,0,0
R07856,-6.751999999999995,-8.625936219322625,0,1
R07858,0.0,0.0,0,0
R07862,0.0,0.0,0,0
R07873,0.0,0.0,0,0
R07883,0.0,0.0,0,0
R07903,0.0,0.0,0,0
R07919,0.0,0.0,0,0
R07920,0.0,0.0,0,0
R07933,0.0,0.0,0,0
R07935,0.0,0.0,0,0
R07939,0.0,0.0,0,0
R07945,0.0,0.0,0,0
R07955,0.0,0.0,0,0
R07965,0.0,0.0,0,0
R07975,0.0,0.0,0,0
R07976,0.0,0.0,0,0
R07984,0.0,0.0,0,0
R08007,0.0,0.0,0,0
R08012,0.0,0.0,0,0
R08021,12.736000000000004,6.3768115942028984,1,1
R08037,0.0,0.0,0,0
R08050,0.0,0.0,0,0
R08061,0.0,0.0,0,0
R08089,0.0,0.0,0,0
R08111,0.0,0.0,0,0
R08120,0.0,0.0,0,0
R08135,0.0,0.0,0,0
R08145,0.0,0.0,0,0
R08147,0.0,0.0,0,0
R08151,-7.137167883211681,-11.705197373239272,0,1
R08153,0.0,0.0,0,0
R08160,0.0,0.0,0,0
R08173,0.0,0.0,0,0
R08174,0.0,0.0,0,0
R08181,0.0,0.0,0,0
R08182,0.0,0.0,0,0
R08187,0.0,0.0,0,0
R08188,0.0,0.0,0,0
R08194,0.0,0.0,0,0
R08200,0.0,0.0,0,0
R08202,0.0,0.0,0,0
R08203,-18.541136842105264,9.417590799741827,0,1
R08208,0.0,0.0,0,0
R08212,0.0,0.0,0,0
R08215,0.0,0.0,0,0
R08225,0.0,0.0,0,0
R08230,0.0,0.0,0,0
R08237,0.0,0.0,0,0
R08239,0.0,0.0,0,0
R08241,0.0,0.0,0,0
R08247,-11.559884057971015,15.787245730534956,0,1
R08249,0.0,0.0,0,0
R08253,0.0,0.0,0,0
R08266,0.0,0.0,0,0
R08269,0.0,0.0,0,0
R08271,0.0,0.0,0,0
R08274,0.0,0.0,0,0
R08275,0.0,0.0,0,0
R08293,0.0,0.0,0,0
R08302,0.0,0.0,0,0
R08305,0.0,0.0,0,0
R08319,0.0,0.0,0,0
R08320,0.0,0.0,0,0
R08323,0.0,0.0,0,0
R08326,0.0,0.0,0,0
R08328,0.0,0.0,0,0
R08333,0.0,0.0,0,0
R08344,6.336000000000006,-4.147157190635447,1,1
R08349,0.0,0.0,0,0
R08354,0.0,0.0,0,0
R08357,0.0,0.0,0,0
R08372,0.0,0.0,0,0
R08386,0.0,0.0,0,0
R08387,0.0,0.0,0,0
R08396,0.0,0.0,0,0
R08400,0.0,0.0,0,0
R08404,0.0,0.0,0,0
R08406,0.0,0.0,0,0
R08413,-9.13772307692308,14.972986879341391,0,1
R08423,0.0,0.0,0,0
R08430,0.0,0.0,0,0
R08432,0.0,0.0,0,0
R08439,0.0,0.0,0,0
R08446,0.0,0.0,0,0
R08449,0.0,0.0,0,0
R08458,0.0,0.0,0,0
R08459,0.0,0.0,0,0
R08462,0.0,0.0,0,0
R08464,0.0,0.0,0,0
R08470,0.0,0.0,0,0
R08472,0.0,0.0,0,0
R08477,0.0,0.0,0,0
R08478,0.0,0.0,0,0
R08482,0.0,0.0,0,0
R08486,0.0,0.0,0,0
R08496,0.0,0.0,0,0
R08497,0.0,0.0,0,0
R08499,0.0,0.0,0,0
R08505,0.0,0.0,0,0
R08506,0.0,0.0,0,0
R08520,0.0,0.0,0,0
R08525,0.0,0.0,0,0
R08539,15.023173584234444,-16.631663541838037,1,1
R08542,0.0,0.0,0,0
R08544,0.0,0.0,0,0
R08551,0.0,0.0,0,0
R08553,0.0,0.0,0,0
R08557,0.0,0.0,0,0
R08563,0.0,0.0,0,0
R08577,0.0,0.0,0,0
R08582,0.0,0.0,0,0
R08586,0.0,0.0,0,0
R08593,0.0,0.0,0,0
R08612,-16.8,-2.923248434954118,0,1
R08613,0.0,0.0,0,0
R08614,0.0,0.0,0,0
R08627,0.0,0.0,0,0
R08635,0.0,0.0,0,0
R08636,0.0,0.0,0,0
R08642,0.0,0.0,0,0
R08643,-6.4973521126760545,28.958500164868813,0,1
R08676,0.0,0.0,0,0
R08684,0.0,0.0,0,0
R08692,0.0,0.0,0,0
R08693,7.7496066376475214,-13.489139859205057,1,1
R08701,0.0,0.0,0,0
R08719,0.0,0.0,0,0
R08724,0.0,0.0,0,0
R08725,0.0,0.0,0,0
R08740,0.0,0.0,0,0
R08745,9.83202009601976,-8.16402959744636,1,1
R08750,0.0,0.0,0,0
R08754,0.0,0.0,0,0
R08764,0.0,0.0,0,0
R08773,0.0,0.0,0,0
R08777,-12.95194244604317,-14.26946736924841,0,1
R08779,0.0,0.0,0,0
R08781,0.0,0.0,0,0
R08787,0.0,0.0,0,0
R08791,0.0,0.0,0,0
R08797,0.0,0.0,0,0
R08810,0.0,0.0,0,0
R08812,0.0,0.0,0,0
R08823,0.0,0.0,0,0
R08827,0.0,0.0,0,0
R08833,0.0,0.0,0,0
R08845,0.0,0.0,0,0
R08854,0.0,0.0,0,0
R08858,0.0,0.0,0,0
R08861,0.0,0.0,0,0
R08879,0.0,0.0,0,0
R08884,0.0,0.0,0,0
R08891,0.0,0.0,0,0
R08898,10.443744931872933,-6.279457619104149,1,1
R08900,12.93759510838087,-7.601239042707715,1,1
R08902,6.1925120884871685,-3.967311984680343,1,1
R08904,0.0,0.0,0,0
R08912,0.0,0.0,0,0
R08915,0.0,0.0,0,0
R08919,0.0,0.0,0,0
R08922,24.332453356754034,-17.436303431745007,1,1
R08924,0.0,0.0,0,0
R08930,21.531028449978734,-11.243764756456034,1,1
R08943,0.0,0.0,0,0
R08953,0.0,0.0,0,0
R08956,-4.190101039967128,-16.128424832874174,1,1
R08977,0.0,0.0,0,0
R08982,0.0,0.0,0,0
R08988,0.0,0.0,0,0
R08993,0.0,0.0,0,0
R08994,0.0,0.0,0,0
R08999,0.0,0.0,0,0
R09004,0.0,0.0,0,0
R09006,0.0,0.0,0,0
R09037,0.0,0.0,0,0
R09038,0.0,0.0,0,0
R09039,0.0,0.0,0,0
R09051,0.0,0.0,0,0
R09054,0.0,0.0,0,0
R09056,0.0,0.0,0,0
R09059,0.0,0.0,0,0
R09062,0.0,0.0,0,0
R09065,0.0,0.0,0,0
R09068,0.0,0.0,0,0
R09088,0.0,0.0,0,0
R09090,0.0,0.0,0,0
R09097,0.0,0.0,0,0
R09109,0.0,0.0,0,0
R09110,0.0,0.0,0,0
R09113,0.0,0.0,0,0
R09121,0.0,0.0,0,0
R09129,0.0,0.0,0,0
R09133,0.0,0.0,0,0
R09143,0.0,0.0,0,0
R09144,0.0,0.0,0,0
R09152,0.0,0.0,0,0
R09188,20.704749591025127,-11.440896690420061,1,1
R09199,0.0,0.0,0,0
R09212,0.0,0.0,0,0
R09223,0.0,0.0,0,0
R09227,0.0,0.0,0,0
R09230,0.0,0.0,0,0
R09241,0.0,0.0,0,0
R09242,0.0,0.0,0,0
R09249,0.0,0.0,0,0
R09259,0.0,0.0,0,0
R09264,0.0,0.0,0,0
R09266,0.0,0.0,0,0
R09280,0.0,0.0,0,0
R09288,17.024,-8.883003000306772,1,1
R09289,17.024,-7.705625762235037,1,1
R09292,0.0,0.0,0,0
R09308,12.516032296194336,-6.566975347540494,1,1
R09320,0.0,0.0,0,0
R09331,0.0,0.0,0,0
R09336,0.0,0.0,0,0
R09339,0.0,0.0,0,0
R09340,0.0,0.0,0,0
R09352,0.0,0.0,0,0
R09356,0.0,0.0,0,0
R09357,0.0,0.0,0,0
R09371,0.0,0.0,0,0
R09378,0.0,0.0,0,0
R09386,0.0,0.0,0,0
R09392,0.0,0.0,0,0
R09400,6.686366637795631,1.3453330350915478,1,1
R09402,0.0,0.0,0,0
R09412,0.0,0.0,0,0
R09414,0.0,0.0,0,0
R09416,-9.121371428571425,18.810638636725592,0,1
R09431,15.552,-26.800445930880713,1,1
R09435,0.0,0.0,0,0
R09438,0.0,0.0,0,0
R09447,0.0,0.0,0,0
R09453,0.0,0.0,0,0
R09457,0.0,0.0,0,0
R09460,-8.587347517730496,-15.647113704468005,0,1
R09466,2.2340992907801365,2.768250353819269,0,1
R09468,0.0,0.0,0,0
R09484,0.0,0.0,0,0
R09492,0.0,0.0,0,0
R09495,0.0,0.0,0,0
R09496,0.0,0.0,0,0
R09501,0.0,0.0,0,0
R09505,0.0,0.0,0,0
R09515,0.0,0.0,0,0
R09521,0.0,0.0,0,0
R09535,0.0,0.0,0,0
R09545,0.0,0.0,0,0
R09549,0.0,0.0,0,0
R09551,0.0,0.0,0,0
R09557,0.0,0.0,0,0
R09561,0.0,0.0,0,0
R09563,0.0,0.0,0,0
R09568,6.091006369426751,-14.242805104062377,0,1
R09574,0.0,0.0,0,0
R09578,7.319918047423771,-7.069089405241066,1,1
R09588,0.0,0.0,0,0
R09599,-23.713432835820896,1.9407976838216925,0,1
R09602,-0.8960000000000008,17.925165261356323,0,1
R09612,0.0,0.0,0,0
R09619,0.0,0.0,0,0
R09627,0.0,0.0,0,0
R09651,0.0,0.0,0,0
R09663,0.0,0.0,0,0
R09673,0.0,0.0,0,0
R09686,0.0,0.0,0,0
R09688,0.0,0.0,0,0
R09698,0.0,0.0,0,0
R09699,0.0,0.0,0,0
R09714,0.0,0.0,0,0
R09721,0.0,0.0,0,0
R09737,0.0,0.0,0,0
R09739,0.0,0.0,0,0
R09745,0.0,0.0,0,0
R09749,0.0,0.0,0,0
R09757,0.0,0.0,0,0
R09774,0.0,0.0,0,0
R09775,0.0,0.0,0,0
R09780,0.0,0.0,0,0
R09785,0.0,0.0,0,0
R09797,0.0,0.0,0,0
R09800,0.0,0.0,0,0
R09801,0.0,0.0,0,0
R09805,0.0,0.0,0,0
R09810,12.54703462375135,-8.29429964953607,1,1
R09814,0.0,0.0,0,0
R09819,0.0,0.0,0,0
